namespace,key,en
Verbals/VC_VerbalsNPC_Merchant,E87E61E4481A3246E7C6AD8EC9847D83,Off ya go now. Try not to die
Verbals/VC_VerbalsNPC_Merchant,601FE3B745EDE905A5D3519804547C18,Oh that one's got a history. Don't ask.
Verbals/VC_VerbalsNPC_Merchant,3151C41C4D83225BDD2E76A6598E9C1B_cue_0,"Oh, hoho! Ello there!"
Verbals/VC_VerbalsNPC_Merchant,3151C41C4D83225BDD2E76A6598E9C1B,"Oh, hoho! Ello there! You're the one swept up from the streets there in the city, right? Nasty business that, innit? But look at you! Lookin' a bit worse ain't ya. Now, that's a prospective customer haha!"
Verbals/VC_VerbalsNPC_Merchant,477BF70042270EA041138CA408A2BE7C,"Oh, very nice. Very nice."
Verbals/VC_VerbalsNPC_Merchant,D570240242EBAA1BDC07B6864295F9FF_cue_0,Oh.
Verbals/VC_VerbalsNPC_Merchant,D570240242EBAA1BDC07B6864295F9FF,Oh. you have it. {somber silence} Y’know it's true. Don’t know what ya got til it's gone.
Verbals/VC_VerbalsNPC_Merchant,EDD618844CFE534747A7A28ACEDF3A47,"Oi friend, a word!"
Verbals/VC_VerbalsNPC_Merchant,96D2212448FC6845607BCD84BE3805C3,Oi — that piece there's got a story. Ask me after.
Verbals/VC_VerbalsNPC_Merchant,D6ABC37646CDAEC1C15996ACB5931EA9,Oi. Friend. Got a minute?
Verbals/VC_VerbalsNPC_Merchant,5CCAFEDE46D947D2B4571693F6EC9CAD_cue_4,Ol' Lotte always has a backup plan.
Verbals/VC_VerbalsNPC_Merchant,D00669074BC0193A24A9869CC651BDE8_cue_1,Ol' Lotte'd pay good coin to get his hands on a
Verbals/VC_VerbalsNPC_Merchant,C1BA4E9D430019DD4351AB9A8C77E621,On the house. {pause} Kidding. That's coin.
Verbals/VC_VerbalsNPC_Merchant,068A98B44E429049983D708CC8360F90_cue_2,One Nephilim.
Verbals/VC_VerbalsNPC_Merchant,10158B5549AFBAB5C68B1E95B8106192_cue_0,"One last heist, friend."
Verbals/VC_VerbalsNPC_Merchant,10158B5549AFBAB5C68B1E95B8106192,"One last heist, friend. And the mark? The mark was the Cathedral that cursed me."
Verbals/VC_VerbalsNPC_Merchant,0F0EC14E464B4AABA8CE8A9C11F199D5_cue_2,One more favor — and it's a heavy one.
Verbals/VC_VerbalsNPC_Merchant,3A52830F459D791404915ABD6DE73E18_cue_3,Or — y'know.
Verbals/VC_VerbalsNPC_Merchant,3FF76BEC4D18F615FE9599B564780B4E_cue_0,"Paying for the debt of my sins,"
Verbals/VC_VerbalsNPC_Merchant,3FF76BEC4D18F615FE9599B564780B4E,"Paying for the debt of my sins, a tab to big to bother lookin’ at... To make a long story short, I put my crew in a bind to save my own skin for a chalice, I’ve need of it. Its Rumor is some Toffs Elk Grove last had it."
Verbals/VC_VerbalsNPC_Merchant,DFD701E440F47B59B5A5FF8E6F9DE4ED_cue_5,Pennant.
Verbals/VC_VerbalsNPC_Merchant,4079810F49C106C16E11278C0AFC5BFF_cue_2,Perhaps I’ll trouble you again?
Verbals/VC_VerbalsNPC_Merchant,5AEE3F1348473D1C086A0A96313239AE,Pleasure doin' business.
Verbals/VC_VerbalsNPC_Merchant,94718EB748992FBEE70F16BB0FD7FBAF,Pleasure doin' business.
Verbals/VC_VerbalsNPC_Merchant,23FA26B84D2A9B52580EA6BF9A004078,"Potions, poultices, the lot."
Verbals/VC_VerbalsNPC_Merchant,2ECA7FA24497AD9B88838289458FBE00,"Pretty AND useful. Rare combo, that."
Verbals/VC_VerbalsNPC_Merchant,0F0EC14E464B4AABA8CE8A9C11F199D5_cue_4,"Prisoner intake,"
Verbals/VC_VerbalsNPC_Merchant,2AFDE02643C1F7A4D8876D8DEBAEF722_cue_1,Proper gone.
Verbals/VC_VerbalsNPC_Merchant,11F6A943421354B53D87C09439630A4E_cue_4,Proper terrifying.
Verbals/VC_VerbalsNPC_Merchant,817522BE4302C3B7ABF4229628318ACD_cue_4,Proper terrifying.
Verbals/VC_VerbalsNPC_Merchant,620EB54F4541B6FF06A3C4ACD139D764,"Quality goods, all of it. Scout's honor."
Verbals/VC_VerbalsNPC_Merchant,5024272F46BA8468E3F3AB8F98B11943,Refills for ya
Verbals/VC_VerbalsNPC_Merchant,4079810F49C106C16E11278C0AFC5BFF_cue_4,Remember Ol’ Archy?
Verbals/VC_VerbalsNPC_Merchant,D8E48D974A64D4C0B3211C869C9DE725,Right then — what's it to be?
Verbals/VC_VerbalsNPC_Merchant,DFD701E440F47B59B5A5FF8E6F9DE4ED_cue_4,"Rooke,"
Verbals/VC_VerbalsNPC_Merchant,742A71764F36AC652FE4B19122E0B625,"Rot King's done. One down. How many to go, d'ya reckon?"
Verbals/VC_VerbalsNPC_Merchant,33373FC345C3FEFFE079D795ED58A1B0_cue_3,Sanctioned-like.
Verbals/VC_VerbalsNPC_Merchant,9C31ECB345A70C0F224513B7DB477CC1_cue_3,Sanctioned-like.
Verbals/VC_VerbalsNPC_Merchant,E65CF84F4210C69B2EF8FE9E0216C4DC_cue_1,Says here Magda lasted three years.
Verbals/VC_VerbalsNPC_Merchant,B6A0BC404F1A89D2207E9BA115249B8F_cue_3,"Screw me,"
Verbals/VC_VerbalsNPC_Merchant,33373FC345C3FEFFE079D795ED58A1B0_cue_1,Seal-bearin' parchments they use to commission
Verbals/VC_VerbalsNPC_Merchant,9C31ECB345A70C0F224513B7DB477CC1_cue_1,Seal-bearin' parchments they use to commission
Verbals/VC_VerbalsNPC_Merchant,6891E5CA4D7B0AE7589A8F9108CF1F55_cue_0,"See, when Mereda forged the requisition,"
Verbals/VC_VerbalsNPC_Merchant,6891E5CA4D7B0AE7589A8F9108CF1F55,"See, when Mereda forged the requisition, we didn't order a replacement. We ordered a WEAPON."
Verbals/VC_VerbalsNPC_Merchant,1BA8AEFE4D80F28110C8078740A24D19_cue_1,She escaped!
Verbals/VC_VerbalsNPC_Merchant,1BA8AEFE4D80F28110C8078740A24D19_cue_0,She left the city?
Verbals/VC_VerbalsNPC_Merchant,1BA8AEFE4D80F28110C8078740A24D19,"She left the city? She escaped! Haha haha bloody excellent! Friend, you’ve done a rotten, bloated soul a grand turn."
Verbals/VC_VerbalsNPC_Merchant,9F72CF7F443D3A844B032CB8F89A6160_cue_2,She's in on it.
Verbals/VC_VerbalsNPC_Merchant,F2683C0148D2F404AE7D498FE7CC0FDD_cue_2,She's in on it.
Verbals/VC_VerbalsNPC_Merchant,197D6DFB41A2C248392149B0C0D6EDF3_cue_1,Shoreditch intake books.
Verbals/VC_VerbalsNPC_Merchant,98B5426C47F83003B96946BEF3E86284_cue_6,"Shoreditch,"
Verbals/VC_VerbalsNPC_Merchant,1C62ABBF4FED134175F102B36DE87B18,"Should work perfectly, guarentee"
Verbals/VC_VerbalsNPC_Merchant,F142A4524BDE0F7981AF26B3CF107520,Smart. Smart.
Verbals/VC_VerbalsNPC_Merchant,40CD9D704293BA3D51C98CB6518A429C,Smells Rotten. Works like a treat
Verbals/VC_VerbalsNPC_Merchant,650DDEBF471196BE290620B84D8D8E4D_cue_0,So. Small confession.
Verbals/VC_VerbalsNPC_Merchant,650DDEBF471196BE290620B84D8D8E4D,So. Small confession. The ring I gave ya? That wasn't the backup plan. THAT was the plan.
Verbals/VC_VerbalsNPC_Merchant,5AB17A024E622612615AA68AF8E59992,"Solid pick, that."
Verbals/VC_VerbalsNPC_Merchant,0556FE7D40D0B82F3B9D1ABF6E68B862,"Somethin' catchin' yer eye, friend?"
Verbals/VC_VerbalsNPC_Merchant,21DC6CBF441B54BDCCC65DB1DCE71FCE_cue_2,Somethin' wrong.
Verbals/VC_VerbalsNPC_Merchant,3A52830F459D791404915ABD6DE73E18_cue_0,Souls bein' siphoned out of Nephilim to feed a tower.
Verbals/VC_VerbalsNPC_Merchant,3A52830F459D791404915ABD6DE73E18,"Souls bein' siphoned out of Nephilim to feed a tower. Cor, what a time to be alive. Or — y'know. Whatever it is I'm doin'."
Verbals/VC_VerbalsNPC_Merchant,013AF7D04B4F4F50D8C13AAA710899C6,"Speak up friend, time's coin."
Verbals/VC_VerbalsNPC_Merchant,875784A04E50344BD345E8B3CE023714,"Spend it well, friend. Or spend it foolish. Either way."
Verbals/VC_VerbalsNPC_Merchant,A0422D5145D5EB4CDFAB78AEAC9CBF6D_cue_0,"Spendin' a lot of time in Hellrifts,"
Verbals/VC_VerbalsNPC_Merchant,A0422D5145D5EB4CDFAB78AEAC9CBF6D,"Spendin' a lot of time in Hellrifts, eh? Bring back anythin' that ain't tryin' to eat ya."
Verbals/VC_VerbalsNPC_Merchant,8FFCD5D24E1F03042A660C89342C7FAD_cue_0,"Step right up,"
Verbals/VC_VerbalsNPC_Merchant,8FFCD5D24E1F03042A660C89342C7FAD,"Step right up, get your potions ‘ere. Bloody hell, it’s a dry day. Where else you alf breeds buyin from?"
Verbals/VC_VerbalsNPC_Merchant,197D6DFB41A2C248392149B0C0D6EDF3_cue_0,Still lookin' for those records?
Verbals/VC_VerbalsNPC_Merchant,197D6DFB41A2C248392149B0C0D6EDF3,"Still lookin' for those records? Shoreditch intake books. Ledger office, most likely."
Verbals/VC_VerbalsNPC_Merchant,156395694A9DE0B578563AB50E101933,"Stock up, friend. Never enough."
Verbals/VC_VerbalsNPC_Merchant,E65CF84F4210C69B2EF8FE9E0216C4DC_cue_5,Stubborn sod.
Verbals/VC_VerbalsNPC_Merchant,7C2BD2CB4AC19A63B521A8B613D681EC_cue_4,"Stupid,"
Verbals/VC_VerbalsNPC_Merchant,7C2BD2CB4AC19A63B521A8B613D681EC_cue_6,"Stupid,"
Verbals/VC_VerbalsNPC_Merchant,650DDEBF471196BE290620B84D8D8E4D_cue_3,THAT was the plan.
Verbals/VC_VerbalsNPC_Merchant,3C8243F7495A3995069E7384024447D7_cue_2,THE ring.
Verbals/VC_VerbalsNPC_Merchant,5DADE43F421C96178E8423BA8BC19CEF_cue_2,THE ring.
Verbals/VC_VerbalsNPC_Merchant,1D5B1556473F84DAFD242AA494FF6E14,"Take a look at the wares, lots new in stock!"
Verbals/VC_VerbalsNPC_Merchant,5CCAFEDE46D947D2B4571693F6EC9CAD_cue_1,Take it.
Verbals/VC_VerbalsNPC_Merchant,AE0E21464364CBE6F01033B4831E37F9_cue_4,"Take this coin, and go."
Verbals/VC_VerbalsNPC_Merchant,B6A0BC404F1A89D2207E9BA115249B8F_cue_8,Take this trinket.
Verbals/VC_VerbalsNPC_Merchant,1E7E69294B188F3EF17577B89E3E7AD8,"Take yer time, no rush."
Verbals/VC_VerbalsNPC_Merchant,C91098004C14B9B812D15AA5860416A6,Tastes awful. Works lovely.
Verbals/VC_VerbalsNPC_Merchant,FA93B2EF4682C6E0832839BF5ED08FE7,"Tata friend, till we meet again"
Verbals/VC_VerbalsNPC_Merchant,191EA58D43DD75203C1E24AE4054C97C_cue_2,Thanks for carryin' 'em a bit.
Verbals/VC_VerbalsNPC_Merchant,9452D6FA442730A6E4579C923659E21B_cue_1,Thanks for liftin' it.
Verbals/VC_VerbalsNPC_Merchant,ADF3ABBA4C49D47C89F70B8CE4494020_cue_3,"That Cathedral there’s got secrets,"
Verbals/VC_VerbalsNPC_Merchant,3C0733B44A834284E041B3A91FDC801C_cue_0,That Spire's still up.
Verbals/VC_VerbalsNPC_Merchant,3C0733B44A834284E041B3A91FDC801C,"That Spire's still up. Bad for the city, bad for the soul, bad for business."
Verbals/VC_VerbalsNPC_Merchant,9452D6FA442730A6E4579C923659E21B_cue_0,That chalice sat in my head for years.
Verbals/VC_VerbalsNPC_Merchant,9452D6FA442730A6E4579C923659E21B,That chalice sat in my head for years. Thanks for liftin' it. Literally and otherwise.
Verbals/VC_VerbalsNPC_Merchant,C350C9954CE78A228EBE12B38247CE90,That one came a long way to end up in your hands.
Verbals/VC_VerbalsNPC_Merchant,35CE3B45474ADD598BF03CA177882846,That one chose YOU if you ask ol' Lotte.
Verbals/VC_VerbalsNPC_Merchant,7FECF68E457990183DBA95A3C954D9AE,That one'll keep the lights on a bit longer.
Verbals/VC_VerbalsNPC_Merchant,9900C84C4E14AF89D98007A5014D913A,That smith still ain't covered his last shipment of ore.
Verbals/VC_VerbalsNPC_Merchant,650DDEBF471196BE290620B84D8D8E4D_cue_2,That wasn't the backup plan.
Verbals/VC_VerbalsNPC_Merchant,516DAD62404EDB7CFB9482888844D0C9_cue_3,That won't do. Nope!
Verbals/VC_VerbalsNPC_Merchant,4B72B33746C58DF4AA8A3DA9B0424BFF_cue_3,That won’t do.
Verbals/VC_VerbalsNPC_Merchant,61A74BF44079392992C308B072755152_cue_3,That's Archspire-grade work right there.
Verbals/VC_VerbalsNPC_Merchant,77E571CE49B45DCAB0CA7B890C028B8C_cue_4,That's a debt ol' Lotte can't repay.
Verbals/VC_VerbalsNPC_Merchant,FA30523249C4A9E94C3339A116E0887F_cue_1,That's where all the rich bastards used to sip
Verbals/VC_VerbalsNPC_Merchant,729985E343FBA61ECEEC979B097C30DC_cue_1,That...
Verbals/VC_VerbalsNPC_Merchant,5E82766B4511E9988AC9B580D870229A_cue_0,The Lord of Perdition.
Verbals/VC_VerbalsNPC_Merchant,5E82766B4511E9988AC9B580D870229A,"The Lord of Perdition. In the DIRT. Keep this up, friend, I'll have to start chargin' ya for autographs."
Verbals/VC_VerbalsNPC_Merchant,54723D8C40B98BBEE58176BD60BDC409_cue_0,The Withered bastard ATE a god.
Verbals/VC_VerbalsNPC_Merchant,54723D8C40B98BBEE58176BD60BDC409,The Withered bastard ATE a god. A god. And he still ain't gonna best you.
Verbals/VC_VerbalsNPC_Merchant,36CBF7D9454620077C62929886ACF3C7_cue_3,The guards couldn’t even arrest me properly.
Verbals/VC_VerbalsNPC_Merchant,10158B5549AFBAB5C68B1E95B8106192_cue_2,The mark was the Cathedral that cursed me.
Verbals/VC_VerbalsNPC_Merchant,3C8243F7495A3995069E7384024447D7_cue_3,The one keepin' ol' Lotte from bursting like a bad sausage.
Verbals/VC_VerbalsNPC_Merchant,5DADE43F421C96178E8423BA8BC19CEF_cue_3,The one keepin' ol' Lotte from bursting like a bad sausage.
Verbals/VC_VerbalsNPC_Merchant,650DDEBF471196BE290620B84D8D8E4D_cue_1,The ring I gave ya?
Verbals/VC_VerbalsNPC_Merchant,861A26CA4533E8E6E4E56A9265C14D0C,There ya are. All sorted.
Verbals/VC_VerbalsNPC_Merchant,21DC6CBF441B54BDCCC65DB1DCE71FCE_cue_0,"There's somethin' in the wind,"
Verbals/VC_VerbalsNPC_Merchant,21DC6CBF441B54BDCCC65DB1DCE71FCE,"There's somethin' in the wind, friend. Somethin' wrong. Cathedral's got that smell again."
Verbals/VC_VerbalsNPC_Merchant,0FAF292D47AAD7B2D58B70AA043AEBAC_cue_3,There’s one last piece of myself in that city.
Verbals/VC_VerbalsNPC_Merchant,2BDF346143864B266D8FA28C24721DE9,These'll keep ya standing.
Verbals/VC_VerbalsNPC_Merchant,8B374BAE48923EB9874530B3BF28623D_cue_0,"They said no one could get into them,"
Verbals/VC_VerbalsNPC_Merchant,8B374BAE48923EB9874530B3BF28623D,"They said no one could get into them, but you’re talking to the man who did and lived to tell the tale! "
Verbals/VC_VerbalsNPC_Merchant,36CBF7D9454620077C62929886ACF3C7_cue_5,They tried hauling me off to Shoreditch;
Verbals/VC_VerbalsNPC_Merchant,0A980652401F13D35AFA0196D7A1BBE5,They weren't. They were armin' a Nephilim.
Verbals/VC_VerbalsNPC_Merchant,8604B5074F6BC79AC2394AB48FAEF348_cue_2,"This is the final sin I must confront,"
Verbals/VC_VerbalsNPC_Merchant,068A98B44E429049983D708CC8360F90_cue_0,Three Stones.
Verbals/VC_VerbalsNPC_Merchant,068A98B44E429049983D708CC8360F90,"Three Stones. Three gods. One Nephilim. Ya like something out of the legends, friend."
Verbals/VC_VerbalsNPC_Merchant,068A98B44E429049983D708CC8360F90_cue_1,Three gods.
Verbals/VC_VerbalsNPC_Merchant,B5309169497035B68B0420B071247F74_cue_1,Three of 'em.
Verbals/VC_VerbalsNPC_Merchant,11F6A943421354B53D87C09439630A4E_cue_2,Time to pass the ring on to someone it'll do some good.
Verbals/VC_VerbalsNPC_Merchant,817522BE4302C3B7ABF4229628318ACD_cue_2,Time to pass the ring on to someone it'll do some good.
Verbals/VC_VerbalsNPC_Merchant,7DCB3A1E4FC16F1C52C50BA95D85575D,Tired of gettin’ your ass kicked? Step right up.
Verbals/VC_VerbalsNPC_Merchant,3FF76BEC4D18F615FE9599B564780B4E_cue_2,"To make a long story short,"
Verbals/VC_VerbalsNPC_Merchant,B5309169497035B68B0420B071247F74_cue_2,Toby — couldn't of been more than sixteen.
Verbals/VC_VerbalsNPC_Merchant,E65CF84F4210C69B2EF8FE9E0216C4DC_cue_2,Toby — eight months.
Verbals/VC_VerbalsNPC_Merchant,DFD701E440F47B59B5A5FF8E6F9DE4ED_cue_0,"Toby,"
Verbals/VC_VerbalsNPC_Merchant,DFD701E440F47B59B5A5FF8E6F9DE4ED,"Toby, Magda, Hux. Carrick, Rooke, Pennant. Write it down if ya need to. I'd understand."
Verbals/VC_VerbalsNPC_Merchant,0385CED847310795127FB0AEB09D8D62,Topped up and ready.
Verbals/VC_VerbalsNPC_Merchant,D12AD8BE4D8DB4CB371F0FA36AA7FC47,"Turned up in the strangest place, that one."
Verbals/VC_VerbalsNPC_Merchant,B11B075544C266B6A1F62AA9D4378DFC_cue_0,"Two Stones,"
Verbals/VC_VerbalsNPC_Merchant,B11B075544C266B6A1F62AA9D4378DFC,"Two Stones, two gods. And ya still shop here. I'm honored, friend. Deeply, deeply honored."
Verbals/VC_VerbalsNPC_Merchant,BFFA61904610354A466D94BDB9A8A7CB,"Used to fit through a keyhole, me. Now I AM the keyhole."
Verbals/VC_VerbalsNPC_Merchant,6891E5CA4D7B0AE7589A8F9108CF1F55_cue_2,We ordered a WEAPON.
Verbals/VC_VerbalsNPC_Merchant,516DAD62404EDB7CFB9482888844D0C9_cue_1,We'ave nuff to worry about
Verbals/VC_VerbalsNPC_Merchant,61A74BF44079392992C308B072755152_cue_0,Wear it.
Verbals/VC_VerbalsNPC_Merchant,61A74BF44079392992C308B072755152,"Wear it. Feel the mana, eh? That's Archspire-grade work right there. Not bad for a thief's goodbye gift."
Verbals/VC_VerbalsNPC_Merchant,482E999846A57121B63106A5CA398559,"Well well, the stray returns. Got coin?"
Verbals/VC_VerbalsNPC_Merchant,2AFDE02643C1F7A4D8876D8DEBAEF722_cue_3,"Well — ""live."""
Verbals/VC_VerbalsNPC_Merchant,4079810F49C106C16E11278C0AFC5BFF_cue_5,"Well, that’s why I’m here."
Verbals/VC_VerbalsNPC_Merchant,AE0E21464364CBE6F01033B4831E37F9_cue_0,Well... would you look at that.
Verbals/VC_VerbalsNPC_Merchant,AE0E21464364CBE6F01033B4831E37F9,"Well... would you look at that. Y’know, this was supposed to buy a new life for us. Get us out of that city, onto brighter pastures... No more crime, just the good life. Take this coin, and go. I’ll bother you later."
Verbals/VC_VerbalsNPC_Merchant,4B72B33746C58DF4AA8A3DA9B0424BFF_cue_1,We‘ave nuff to worry about without Lotte running
Verbals/VC_VerbalsNPC_Merchant,37A6EB6941C68D0CBFF848987D14E2E1,What brings you in today?
Verbals/VC_VerbalsNPC_Merchant,3A52830F459D791404915ABD6DE73E18_cue_4,Whatever it is I'm doin'.
Verbals/VC_VerbalsNPC_Merchant,93D49BB14F61960791B1268AA5CC07A3_cue_0,"Whatever's waitin' for ya out there,"
Verbals/VC_VerbalsNPC_Merchant,93D49BB14F61960791B1268AA5CC07A3,"Whatever's waitin' for ya out there, and I've a feeling it ain't small, it's gonna meet a blessed Archspire artifact crackin' it in the teeth. Courtesy of ol' Lotte."
Verbals/VC_VerbalsNPC_Merchant,34B7DC594C6C294328DBAFBD247A804C_cue_0,"When ya drink it,"
Verbals/VC_VerbalsNPC_Merchant,34B7DC594C6C294328DBAFBD247A804C,"When ya drink it, best to just close your eyes and think of ol' Lotte."
Verbals/VC_VerbalsNPC_Merchant,8FFCD5D24E1F03042A660C89342C7FAD_cue_4,Where else you alf breeds buyin from?
Verbals/VC_VerbalsNPC_Merchant,F7CC9FA04A1911ED83A83DAC88D86C1A_cue_0,Whole city's sproutin' weeds with teeth.
Verbals/VC_VerbalsNPC_Merchant,F7CC9FA04A1911ED83A83DAC88D86C1A,Whole city's sproutin' weeds with teeth. Ain't that somethin'.
Verbals/VC_VerbalsNPC_Merchant,1D148CCD4157497F8118E0A31C7FEAA3_cue_1,"With gold, preferably. But alive'll do."
Verbals/VC_VerbalsNPC_Merchant,A2CA8BDD41409B384873A186403A7710,"Workin' for a church is a proper write-off, innit."
Verbals/VC_VerbalsNPC_Merchant,DFD701E440F47B59B5A5FF8E6F9DE4ED_cue_6,Write it down if ya need to.
Verbals/VC_VerbalsNPC_Merchant,729985E343FBA61ECEEC979B097C30DC_cue_0,Ya came back with the locket.
Verbals/VC_VerbalsNPC_Merchant,729985E343FBA61ECEEC979B097C30DC,"Ya came back with the locket. That... meant somethin', friend. Don't get used to me sayin' so."
Verbals/VC_VerbalsNPC_Merchant,74FB8D9F44D75623DD65CD9B23388584_cue_0,Ya feel it?
Verbals/VC_VerbalsNPC_Merchant,74FB8D9F44D75623DD65CD9B23388584,Ya feel it? I feel it. Like the job ain't done. Like the REAL mark just showed his hand.
Verbals/VC_VerbalsNPC_Merchant,77E571CE49B45DCAB0CA7B890C028B8C_cue_2,"Ya gave me that,"
Verbals/VC_VerbalsNPC_Merchant,024223D74A9C4620FC3D09BAF0B9CBAE_cue_0,"Ya keep takin' runs this hard,"
Verbals/VC_VerbalsNPC_Merchant,024223D74A9C4620FC3D09BAF0B9CBAE,"Ya keep takin' runs this hard, I'm gonna run out of potions. And coin. Mostly coin."
Verbals/VC_VerbalsNPC_Merchant,2627A4524FB76BA1F14A30BFCAD03611_cue_0,Ya killed the Dry Rot King?
Verbals/VC_VerbalsNPC_Merchant,E0708FE84EA0138B6CE82996DB59FE05_cue_0,Ya killed the Dry Rot King?
Verbals/VC_VerbalsNPC_Merchant,2627A4524FB76BA1F14A30BFCAD03611,"Ya killed the Dry Rot King? A DEAD GOD? Mate. Mental, that. Absolutely mental."
Verbals/VC_VerbalsNPC_Merchant,E0708FE84EA0138B6CE82996DB59FE05,"Ya killed the Dry Rot King? A DEAD GOD? Mate. Metal, that. Absolutely metal."
Verbals/VC_VerbalsNPC_Merchant,191EA58D43DD75203C1E24AE4054C97C_cue_0,Ya know their names now.
Verbals/VC_VerbalsNPC_Merchant,191EA58D43DD75203C1E24AE4054C97C,Ya know their names now. Nobody knows their names but me. Thanks for carryin' 'em a bit.
Verbals/VC_VerbalsNPC_Merchant,068A98B44E429049983D708CC8360F90_cue_3,"Ya like something out of the legends,"
Verbals/VC_VerbalsNPC_Merchant,42087AA94345D4A1644D9E8094278037_cue_0,Ya walk in here and I swear the armor feels lighter.
Verbals/VC_VerbalsNPC_Merchant,42087AA94345D4A1644D9E8094278037,"Ya walk in here and I swear the armor feels lighter. Daft, innit."
Verbals/VC_VerbalsNPC_Merchant,2E695A3C40FB1C4C150EB7A238B021EC,Ya won't regret it. Probably.
Verbals/VC_VerbalsNPC_Merchant,267EB1DE4990FDF6A44158933EC44D52,"Ya've an eye for quality, friend."
Verbals/VC_VerbalsNPC_Merchant,82966E024EB359FA1870E4B8C8A06D2F_cue_0,"Yeah,"
Verbals/VC_VerbalsNPC_Merchant,82966E024EB359FA1870E4B8C8A06D2F,"Yeah, I’m a local, bet you wouldn’t believe it, eh? Judging by my looks, right? Now, before you’re thinking I was some well-heeled jockey, I didn’t always have these bags of sand."
Verbals/VC_VerbalsNPC_Merchant,0E54258C4674D8F568074BB05A5AE4A3_cue_0,"Yer the new one, yeah?"
Verbals/VC_VerbalsNPC_Merchant,0E54258C4674D8F568074BB05A5AE4A3,"Yer the new one, yeah? Don't die too quick. Bad for repeat business."
Verbals/VC_VerbalsNPC_Merchant,3151C41C4D83225BDD2E76A6598E9C1B_cue_1,You're the one swept up from the streets
Verbals/VC_VerbalsNPC_Merchant,AE0E21464364CBE6F01033B4831E37F9_cue_1,"Y’know, this was supposed to buy a new life for us."
Verbals/VC_VerbalsNPC_Merchant,3FF76BEC4D18F615FE9599B564780B4E_cue_1,a tab to big to bother lookin’ at...
Verbals/VC_VerbalsNPC_Merchant,3C8243F7495A3995069E7384024447D7_cue_1,and I give ya the ring.
Verbals/VC_VerbalsNPC_Merchant,5DADE43F421C96178E8423BA8BC19CEF_cue_1,and I give ya the ring.
Verbals/VC_VerbalsNPC_Merchant,0FAF292D47AAD7B2D58B70AA043AEBAC_cue_1,and I mean it this time.
Verbals/VC_VerbalsNPC_Merchant,93D49BB14F61960791B1268AA5CC07A3_cue_1,"and I've a feeling it ain't small,"
Verbals/VC_VerbalsNPC_Merchant,4B72B33746C58DF4AA8A3DA9B0424BFF_cue_7,"and friends look out for one another,"
Verbals/VC_VerbalsNPC_Merchant,6DE1619545E3C8872A50EE89F09842FF_cue_3,"and no ordinary crankman,"
Verbals/VC_VerbalsNPC_Merchant,5E64FC9B406AEB3663A257862D479341_cue_1,"and there's a whole city just waitin' to be plundered now,"
Verbals/VC_VerbalsNPC_Merchant,4FA49F1547F5EA6A7285DDACC01E6109_cue_1,"and there’s a whole city just waitin’ to be plundered now,"
Verbals/VC_VerbalsNPC_Merchant,3C0733B44A834284E041B3A91FDC801C_cue_3,bad for business.
Verbals/VC_VerbalsNPC_Merchant,3C0733B44A834284E041B3A91FDC801C_cue_2,"bad for the soul,"
Verbals/VC_VerbalsNPC_Merchant,82966E024EB359FA1870E4B8C8A06D2F_cue_7,"before you’re thinking I was some well-heeled jockey,"
Verbals/VC_VerbalsNPC_Merchant,34B7DC594C6C294328DBAFBD247A804C_cue_1,best to just close your eyes and think of ol' Lotte.
Verbals/VC_VerbalsNPC_Merchant,82966E024EB359FA1870E4B8C8A06D2F_cue_2,"bet you wouldn’t believe it,"
Verbals/VC_VerbalsNPC_Merchant,B5309169497035B68B0420B071247F74_cue_6,"big bastard,"
Verbals/VC_VerbalsNPC_Merchant,1BA8AEFE4D80F28110C8078740A24D19_cue_4,bloated soul a grand turn.
Verbals/VC_VerbalsNPC_Merchant,8B374BAE48923EB9874530B3BF28623D_cue_1,but you’re talking to the man who did and lived to
Verbals/VC_VerbalsNPC_Merchant,98B5426C47F83003B96946BEF3E86284_cue_7,cell block D.
Verbals/VC_VerbalsNPC_Merchant,8B502B594001689806E145AF6748BF31_cue_2,"cor, I can't count the years."
Verbals/VC_VerbalsNPC_Merchant,93D49BB14F61960791B1268AA5CC07A3_cue_3,crackin' it in the teeth.
Verbals/VC_VerbalsNPC_Merchant,B11B075544C266B6A1F62AA9D4378DFC_cue_6,deeply honored.
Verbals/VC_VerbalsNPC_Merchant,9F72CF7F443D3A844B032CB8F89A6160_cue_1,don't matter — and Mereda can work her magic.
Verbals/VC_VerbalsNPC_Merchant,F2683C0148D2F404AE7D498FE7CC0FDD_cue_1,don't matter — and Mereda can work her magic.
Verbals/VC_VerbalsNPC_Merchant,7C2BD2CB4AC19A63B521A8B613D681EC_cue_3,drinkin' on my name.
Verbals/VC_VerbalsNPC_Merchant,61A74BF44079392992C308B072755152_cue_2,eh?
Verbals/VC_VerbalsNPC_Merchant,82966E024EB359FA1870E4B8C8A06D2F_cue_3,eh?
Verbals/VC_VerbalsNPC_Merchant,A0422D5145D5EB4CDFAB78AEAC9CBF6D_cue_1,eh?
Verbals/VC_VerbalsNPC_Merchant,CE82C8EF4DE20F4B55B2D4B73CBB4F51_cue_1,eh?
Verbals/VC_VerbalsNPC_Merchant,321075D24522E9BC5F8FAC847590938F_cue_5,find it and bring it back to me.
Verbals/VC_VerbalsNPC_Merchant,5E82766B4511E9988AC9B580D870229A_cue_3,"friend,"
